id	orgName
dbl_007_org_0	Dartmouth '73
dbl_007_org_1	Dartmouth Black Lives Oral History Project
dbl_007_org_2	Black— Dartmouth Black Lives
dbl_007_org_3	Dartmouth
dbl_007_org_4	The Afro
dbl_007_org_5	Dartmouth
dbl_007_org_6	Coppin State Teachers College
dbl_007_org_7	Colored Training School
dbl_007_org_8	Coppin State
dbl_007_org_9	Coppin
dbl_007_org_10	Dartmouth
dbl_007_org_11	Baltimore Colts
dbl_007_org_12	Indianapolis Colts
dbl_007_org_13	Hall of Fame
dbl_007_org_14	Southern [High School]
dbl_007_org_15	Southern
dbl_007_org_16	Forest Park [High School]
dbl_007_org_17	Baltimore City College
dbl_007_org_18	Forest Park
dbl_007_org_19	Forest Park
dbl_007_org_20	Cherry Hill Junior High School
dbl_007_org_21	Southern
dbl_007_org_22	Forest Park
dbl_007_org_23	Forest Park High School
dbl_007_org_24	Forest Park
dbl_007_org_25	Forest Park
dbl_007_org_26	Forest Park
dbl_007_org_27	University of Pennsylvania
dbl_007_org_28	Morgan State University
dbl_007_org_29	Cliff Notes [CliffsNotes]
dbl_007_org_30	Cliff Notes
dbl_007_org_31	MSA
dbl_007_org_32	Maryland Scholastic Association
dbl_007_org_33	Dartmouth
dbl_007_org_34	Dartmouth
dbl_007_org_35	Dartmouth
dbl_007_org_36	Dartmouth
dbl_007_org_37	SAT
dbl_007_org_38	SAT
dbl_007_org_39	Upward Bound
dbl_007_org_40	Upward Bound
dbl_007_org_41	Upward Bound
dbl_007_org_42	Upward Bound
dbl_007_org_43	Upward Bound
dbl_007_org_44	Upward Bound
dbl_007_org_45	Johns Hopkins University
dbl_007_org_46	Penn Charter School
dbl_007_org_47	Penn Charter
dbl_007_org_48	Hopkins
dbl_007_org_49	Johns Hopkins University
dbl_007_org_50	Secretary of the US Postal Service Kavanaugh's
dbl_007_org_51	Hopkins
dbl_007_org_52	Hopkins
dbl_007_org_53	Upward Bound
dbl_007_org_54	Ohio State
dbl_007_org_55	Ohio State
dbl_007_org_56	Ohio State
dbl_007_org_57	Penn [The University of Pennsylvania]
dbl_007_org_58	Yale [University]
dbl_007_org_59	Dartmouth [College]
dbl_007_org_60	Dartmouth
dbl_007_org_61	Dartmouth
dbl_007_org_62	Hopkins
dbl_007_org_63	Hopkins
dbl_007_org_64	Hopkins
dbl_007_org_65	Dartmouth
dbl_007_org_66	Dartmouth
dbl_007_org_67	Dartmouth
dbl_007_org_68	Yale
dbl_007_org_69	Yale
dbl_007_org_70	NFL
dbl_007_org_71	NBA
dbl_007_org_72	Baltimore City College
dbl_007_org_73	Yale
dbl_007_org_74	Yale
dbl_007_org_75	Yale
dbl_007_org_76	Dartmouth
dbl_007_org_77	Dartmouth
dbl_007_org_78	Hopkins
dbl_007_org_79	Dartmouth
dbl_007_org_80	Dartmouth Alumni Association of Baltimore
dbl_007_org_81	Dartmouth
dbl_007_org_82	Dartmouth
dbl_007_org_83	Dartmouth
dbl_007_org_84	Dartmouth
dbl_007_org_85	Dartmouth
dbl_007_org_86	Dartmouth
dbl_007_org_87	Dartmouth
dbl_007_org_88	Gilman Private School
dbl_007_org_89	Dartmouth
dbl_007_org_90	Class of '69
dbl_007_org_91	Dartmouth
dbl_007_org_92	Dartmouth
dbl_007_org_93	Dartmouth
dbl_007_org_94	Dartmouth
dbl_007_org_95	Cornell
dbl_007_org_96	Dartmouth
dbl_007_org_97	Dartmouth
dbl_007_org_98	Dartmouth
dbl_007_org_99	College
dbl_007_org_100	Williams College
dbl_007_org_101	Williams
dbl_007_org_102	Williams
dbl_007_org_103	Dartmouth
dbl_007_org_104	Dartmouth
dbl_007_org_105	Dartmouth
dbl_007_org_106	Dartmouth
dbl_007_org_107	Dartmouth
dbl_007_org_108	Upward Bound
dbl_007_org_109	Dartmouth
dbl_007_org_110	Dartmouth
dbl_007_org_111	Morgan
dbl_007_org_112	Dartmouth
dbl_007_org_113	Bridge Program
dbl_007_org_114	Dartmouth
dbl_007_org_115	ABC
dbl_007_org_116	A Better Chance
dbl_007_org_117	ABC
dbl_007_org_118	Hanover [High School]
dbl_007_org_119	Hanover
dbl_007_org_120	Hanover High
dbl_007_org_121	Dartmouth
