id	placeName
dbl_020_place_0	Gamma Delta Chi
dbl_020_place_1	Hanover
dbl_020_place_2	New Hampshire
dbl_020_place_3	Baltimore
dbl_020_place_4	Baltimore, Maryland,
dbl_020_place_5	Louise Simms
dbl_020_place_6	West Baltimore
dbl_020_place_7	West Baltimore
dbl_020_place_8	Baltimore
dbl_020_place_9	Northeast Baltimore
dbl_020_place_10	Baltimore
dbl_020_place_11	South Africa
dbl_020_place_12	America
dbl_020_place_13	Baltimore
dbl_020_place_14	Maryland
dbl_020_place_15	Alabama
dbl_020_place_16	New York
dbl_020_place_17	Atlanta
dbl_020_place_18	Maryland
dbl_020_place_19	Washington
dbl_020_place_20	Washington
dbl_020_place_21	Maryland
dbl_020_place_22	Baltimore
dbl_020_place_23	America
dbl_020_place_24	United States
dbl_020_place_25	Baltimore
dbl_020_place_26	Baltimore
