id	placeName
dbl_024_place_0	Blunt, Alumni Hall
dbl_024_place_1	Sanborn Hall
dbl_024_place_2	New York City
dbl_024_place_3	Hanover, New Hampshire
dbl_024_place_4	New York
dbl_024_place_5	Brooklyn, New York
dbl_024_place_6	Bronxville Hospital
dbl_024_place_7	Westchester County [New York]
dbl_024_place_8	Tuckahoe
dbl_024_place_9	Tuckahoe
dbl_024_place_10	Bronxville
dbl_024_place_11	Scarsdale
dbl_024_place_12	Tuckahoe
dbl_024_place_13	Tuckahoe
dbl_024_place_14	Tuckahoe High School
dbl_024_place_15	Tuckahoe
dbl_024_place_16	Westchester County
dbl_024_place_17	Tuckahoe
dbl_024_place_18	Tuckahoe
dbl_024_place_19	Bronxville
dbl_024_place_20	Scarsdale
dbl_024_place_21	North Massachusetts Hall
dbl_024_place_22	Tuckahoe
dbl_024_place_23	Westchester County
dbl_024_place_24	New York
dbl_024_place_25	Hanover
dbl_024_place_26	New Jersey
dbl_024_place_27	New Jersey
dbl_024_place_28	Alphas
dbl_024_place_29	Wheeler
dbl_024_place_30	Mexico
dbl_024_place_31	Mexico
dbl_024_place_32	Veracruz
dbl_024_place_33	Veracruz
dbl_024_place_34	Mexico
dbl_024_place_35	Vietnam
dbl_024_place_36	Vietnam
dbl_024_place_37	Hanover
dbl_024_place_38	New York
dbl_024_place_39	Brooklyn
dbl_024_place_40	New York
dbl_024_place_41	New Jersey
dbl_024_place_42	Connecticut
dbl_024_place_43	Mount Vernon
dbl_024_place_44	Westchester County
dbl_024_place_45	Brooklyn
dbl_024_place_46	Brooklyn
dbl_024_place_47	Brooklyn
dbl_024_place_48	Georgia
dbl_024_place_49	Central Brooklyn
dbl_024_place_50	Crown Heights
dbl_024_place_51	Queens
dbl_024_place_52	Hanover
