id	orgName
dbl_006_org_0	Dartmouth Black Lives Oral History Project
dbl_006_org_1	Ohio State
dbl_006_org_2	Dartmouth
dbl_006_org_3	State College, Pennsylvania
dbl_006_org_4	Penn State
dbl_006_org_5	Dartmouth
dbl_006_org_6	Ohio State
dbl_006_org_7	Kansas
dbl_006_org_8	Michigan
dbl_006_org_9	Dartmouth
dbl_006_org_10	Brown
dbl_006_org_11	Dartmouth
dbl_006_org_12	Dartmouth
dbl_006_org_13	Ivy League
dbl_006_org_14	Dartmouth
dbl_006_org_15	Dartmouth
dbl_006_org_16	Ivy League
dbl_006_org_17	Ivy League
dbl_006_org_18	Chicago Bears
dbl_006_org_19	University of Kansas
dbl_006_org_20	Kansas
dbl_006_org_21	Dartmouth
dbl_006_org_22	NFL
dbl_006_org_23	Kansas
dbl_006_org_24	Dartmouth
dbl_006_org_25	Dartmouth's
dbl_006_org_26	Goldman Sachs
dbl_006_org_27	Goldman Sachs
dbl_006_org_28	Marshall
dbl_006_org_29	Marshall
dbl_006_org_30	Marshall
dbl_006_org_31	Kent State
dbl_006_org_32	Marshall
dbl_006_org_33	Marshall
dbl_006_org_34	Philadelphia 76ers
dbl_006_org_35	Marshall
dbl_006_org_36	The Cincinnati Royals
dbl_006_org_37	NBA
dbl_006_org_38	Royals
dbl_006_org_39	Marshall
dbl_006_org_40	Marshall
dbl_006_org_41	Marshall
dbl_006_org_42	Georgetown Medical School
dbl_006_org_43	Marshall
dbl_006_org_44	Marshall
dbl_006_org_45	Marshall
dbl_006_org_46	Marshall
dbl_006_org_47	Dartmouth
dbl_006_org_48	Dartmouth
dbl_006_org_49	Dartmouth
dbl_006_org_50	Dartmouth
dbl_006_org_51	Mount Holyoke
dbl_006_org_52	Holyoke
dbl_006_org_53	Smith
dbl_006_org_54	Washington University in St Louis
dbl_006_org_55	Dartmouth
dbl_006_org_56	Penn
dbl_006_org_57	Dartmouth
dbl_006_org_58	Dartmouth
dbl_006_org_59	Dartmouth’s
dbl_006_org_60	Dartmouth
dbl_006_org_61	African American Society
dbl_006_org_62	Rhodes
dbl_006_org_63	Rhodes
dbl_006_org_64	Dartmouth
dbl_006_org_65	Yale
dbl_006_org_66	Dallas Cowboys
dbl_006_org_67	Yale
dbl_006_org_68	Yale
dbl_006_org_69	Dartmouth
dbl_006_org_70	Harvard law school
dbl_006_org_71	Dartmouth
dbl_006_org_72	Dartmouth
dbl_006_org_73	the DBSAA Dartmouth Black Student Athlete Alliance
dbl_006_org_74	Dartmouth
dbl_006_org_75	Dartmouth
dbl_006_org_76	Ivy League
dbl_006_org_77	Ivy League
dbl_006_org_78	Ivy League
dbl_006_org_79	Dartmouth
dbl_006_org_80	Ivy League
dbl_006_org_81	Dartmouth
dbl_006_org_82	Dartmouth
dbl_006_org_83	Dartmouth
dbl_006_org_84	 DBSAA Dartmouth Black Student Athlete Alliance
dbl_006_org_85	Dartmouth
dbl_006_org_86	Ivy League
dbl_006_org_87	Dartmouth
dbl_006_org_88	Ivy League
dbl_006_org_89	Ivy League
dbl_006_org_90	Ivy League
dbl_006_org_91	Dartmouth
dbl_006_org_92	Ivy League
dbl_006_org_93	Dartmouth
dbl_006_org_94	Dartmouth
dbl_006_org_95	Dartmouth
dbl_006_org_96	Texas
dbl_006_org_97	UCLA
dbl_006_org_98	Dartmouth
dbl_006_org_99	Dartmouth
dbl_006_org_100	Dartmouth
dbl_006_org_101	Dartmouth
dbl_006_org_102	Dartmouth Medical School
dbl_006_org_103	University of Cincinnati
dbl_006_org_104	The University of Cincinnati
dbl_006_org_105	Dartmouth
dbl_006_org_106	Dartmouth
dbl_006_org_107	Dartmouth
dbl_006_org_108	Dartmouth
dbl_006_org_109	Dartmouth
dbl_006_org_110	Dartmouth
dbl_006_org_111	Dartmouth
dbl_006_org_112	Dartmouth
dbl_006_org_113	Dartmouth
dbl_006_org_114	Dartmouth
dbl_006_org_115	Dartmouth
dbl_006_org_116	African American Society
dbl_006_org_117	Dartmouth
dbl_006_org_118	Dartmouth
dbl_006_org_119	Students for a Democratic Society
dbl_006_org_120	Dartmouth
dbl_006_org_121	Dartmouth
dbl_006_org_122	Dartmouth
dbl_006_org_123	Dartmouth
dbl_006_org_124	Dartmouth
