id	placeName
dbl_026_place_0	Hanover, New Hampshire
dbl_026_place_1	Brooklyn, New York
dbl_026_place_2	Brooklyn
dbl_026_place_3	Boston, Massachusetts
dbl_026_place_4	Dorchester
dbl_026_place_5	Roxbury
dbl_026_place_6	Boston
dbl_026_place_7	Boston
dbl_026_place_8	Dorchester
dbl_026_place_9	Boston
dbl_026_place_10	Dorchester
dbl_026_place_11	Roxbury
dbl_026_place_12	Roxbury
dbl_026_place_13	Roxbury
dbl_026_place_14	Chestnut Hill
dbl_026_place_15	Massachusetts
dbl_026_place_16	Roxbury
dbl_026_place_17	Dorchester
dbl_026_place_18	Maine
dbl_026_place_19	Hanover
dbl_026_place_20	Maine
dbl_026_place_21	Maine
dbl_026_place_22	Maine
dbl_026_place_23	New England
dbl_026_place_24	New England
dbl_026_place_25	dining hall
dbl_026_place_26	Thayer dining hall
dbl_026_place_27	’53 Commons
dbl_026_place_28	Hanover
dbl_026_place_29	Hanover
dbl_026_place_30	Butterfield
dbl_026_place_31	Bajan
dbl_026_place_32	Hop
dbl_026_place_33	New York
dbl_026_place_34	the Green
dbl_026_place_35	New York City
dbl_026_place_36	Connecticut
dbl_026_place_37	New Jersey
dbl_026_place_38	New York
dbl_026_place_39	New Jersey
dbl_026_place_40	Connecticut
dbl_026_place_41	New York City
dbl_026_place_42	Hollywood
