id	placeName
dbl_013_place_0	Shabazz Center for Intellectual Inquiry
dbl_013_place_1	Hanover, New Hampshire
dbl_013_place_2	Annapolis, Maryland
dbl_013_place_3	Washington, D.C.
dbl_013_place_4	D.C.
dbl_013_place_5	Silver Spring, Maryland
dbl_013_place_6	Silver Spring, Maryland
dbl_013_place_7	Chicago
dbl_013_place_8	Hanover
dbl_013_place_9	Hanover
dbl_013_place_10	Hanover
dbl_013_place_11	the Hanover Inn
dbl_013_place_12	Hanover
dbl_013_place_13	Hanover
dbl_013_place_14	Hanover
dbl_013_place_15	Hanover
dbl_013_place_16	Virginia
dbl_013_place_17	Cincinnati
dbl_013_place_18	Channing Cox
dbl_013_place_19	Channing Cox.
dbl_013_place_20	Sanborn House
dbl_013_place_21	Green
dbl_013_place_22	the green
dbl_013_place_23	Hanover
dbl_013_place_24	Maryland
dbl_013_place_25	Lou's
dbl_013_place_26	Manchester [,New Hampshire]
dbl_013_place_27	China
dbl_013_place_28	Hanover
dbl_013_place_29	Hanover
dbl_013_place_30	Amanda
dbl_013_place_31	Hanover
dbl_013_place_32	Boston
dbl_013_place_33	California
dbl_013_place_34	California
dbl_013_place_35	LA
dbl_013_place_36	Atlanta
dbl_013_place_37	the Chesapeake Bay
dbl_013_place_38	Hanover
dbl_013_place_39	Hanover
dbl_013_place_40	Paris
dbl_013_place_41	D.C.
dbl_013_place_42	Hanover
dbl_013_place_43	Hanover
